# bag_unix_ns,px4_us,x_north_m,y_east_m,z_down_m,vx_mps,vy_mps,vz_mps
1.788595780613141504e+18,1.788595762399111000e+15,-1.367281842976808548e-02,-2.057727240025997162e-02,-2.987502813339233398e+00,3.224029392004013062e-02,2.319021895527839661e-02,6.861038855277001858e-04
1.788595780638095616e+18,1.788595762423111000e+15,-1.219209656119346619e-02,-2.037910930812358856e-02,-2.987809181213378906e+00,3.124790266156196594e-02,2.350266464054584503e-02,8.057627128437161446e-04
1.788595780735308032e+18,1.788595762439111000e+15,-1.123053953051567078e-02,-2.024660632014274597e-02,-2.987983465194702148e+00,3.057608008384704590e-02,2.364903129637241364e-02,9.491844684816896915e-04
1.788595780735985664e+18,1.788595762463111000e+15,-9.755831211805343628e-03,-2.014172263443470001e-02,-2.988313198089599609e+00,2.954996004700660706e-02,2.384358830749988556e-02,1.176847377792000771e-03
1.788595780835759104e+18,1.788595762479111000e+15,-8.772364817559719086e-03,-2.008556574583053589e-02,-2.988548040390014648e+00,2.890267223119735718e-02,2.396580949425697327e-02,1.294619985856115818e-03
1.788595780907060224e+18,1.788595762503111000e+15,-7.300343364477157593e-03,-2.002077549695968628e-02,-2.988913059234619141e+00,2.780857309699058533e-02,2.393224462866783142e-02,1.349116908386349678e-03
1.788595780930273792e+18,1.788595762519111000e+15,-6.321612745523452759e-03,-2.001769468188285828e-02,-2.989211559295654297e+00,2.718237787485122681e-02,2.384421043097972870e-02,1.371394377201795578e-03
1.788595781027306240e+18,1.788595762543111000e+15,-4.910243675112724304e-03,-2.000579051673412323e-02,-2.989663124084472656e+00,2.606841549277305603e-02,2.377682738006114960e-02,1.532152644358575344e-03
1.788595781035563776e+18,1.788595762559111000e+15,-4.007352516055107117e-03,-2.000698819756507874e-02,-2.989960908889770508e+00,2.527166716754436493e-02,2.372741140425205231e-02,1.697646104730665684e-03
1.788595781120471552e+18,1.788595762583111000e+15,-2.717792056500911713e-03,-2.001123689115047455e-02,-2.990432024002075195e+00,2.395239844918251038e-02,2.367727458477020264e-02,1.913742162287235260e-03
1.788595781190063104e+18,1.788595762607111000e+15,-1.516211777925491333e-03,-2.002102695405483246e-02,-2.990905523300170898e+00,2.256563864648342133e-02,2.358301915228366852e-02,2.062685554847121239e-03
1.788595781208080128e+18,1.788595762623111000e+15,-7.765006739646196365e-04,-2.003966458141803741e-02,-2.991215944290161133e+00,2.158556506037712097e-02,2.347237803041934967e-02,2.152458531782031059e-03
1.788595781311042048e+18,1.788595762639111000e+15,-6.724555714754387736e-05,-2.004126086831092834e-02,-2.991502046585083008e+00,2.057352289557456970e-02,2.333640865981578827e-02,2.340524224564433098e-03
1.788595781314900736e+18,1.788595762663111000e+15,9.368257597088813782e-04,-2.008871361613273621e-02,-2.991941213607788086e+00,1.909000985324382782e-02,2.315896004438400269e-02,2.575197257101535797e-03
1.788595781408175616e+18,1.788595762679111000e+15,1.565118902362883091e-03,-2.011411637067794800e-02,-2.992223501205444336e+00,1.811188645660877228e-02,2.307097427546977997e-02,2.817792352288961411e-03
1.788595781495998464e+18,1.788595762703111000e+15,2.445982303470373154e-03,-2.014282718300819397e-02,-2.992638826370239258e+00,1.665056683123111725e-02,2.284943312406539917e-02,3.106633201241493225e-03
1.788595781520700928e+18,1.788595762719111000e+15,3.007892519235610962e-03,-2.018158510327339172e-02,-2.992920398712158203e+00,1.560006756335496902e-02,2.276946417987346649e-02,3.318924456834793091e-03
1.788595781619012352e+18,1.788595762743111000e+15,3.807942150160670280e-03,-2.022536285221576691e-02,-2.993325233459472656e+00,1.404923852533102036e-02,2.257982268929481506e-02,3.649264574050903320e-03
1.788595781625396736e+18,1.788595762759111000e+15,4.319455940276384354e-03,-2.025678195059299469e-02,-2.993592023849487305e+00,1.307620760053396225e-02,2.242465503513813019e-02,3.894537454470992088e-03
1.788595781714590464e+18,1.788595762783111000e+15,5.052753724157810211e-03,-2.032379806041717529e-02,-2.994013071060180664e+00,1.163137704133987427e-02,2.215532213449478149e-02,4.209004808217287064e-03
1.788595781794407424e+18,1.788595762799111000e+15,5.513685289770364761e-03,-2.036521397531032562e-02,-2.994285583496093750e+00,1.068210788071155548e-02,2.194924093782901764e-02,4.523149225860834122e-03
1.788595781813708288e+18,1.788595762823111000e+15,6.206181365996599197e-03,-2.046745643019676208e-02,-2.994727849960327148e+00,9.247267618775367737e-03,2.171030640602111816e-02,4.819525405764579773e-03
1.788595781912391680e+18,1.788595762839111000e+15,6.647980771958827972e-03,-2.054506167769432068e-02,-2.995044469833374023e+00,8.305640891194343567e-03,2.158284001052379608e-02,5.007618106901645660e-03
1.788595781913757696e+18,1.788595762863111000e+15,7.278965786099433899e-03,-2.067337185144424438e-02,-2.995492219924926758e+00,6.749481894075870514e-03,2.136624976992607117e-02,5.325437523424625397e-03
1.788595782016742144e+18,1.788595762879111000e+15,7.685393095016479492e-03,-2.077936753630638123e-02,-2.995770454406738281e+00,5.880917422473430634e-03,2.123069949448108673e-02,5.545372143387794495e-03
1.788595782090119424e+18,1.788595762903111000e+15,8.247327059507369995e-03,-2.090196125209331512e-02,-2.996144771575927734e+00,4.471779800951480865e-03,2.097153104841709137e-02,5.914951208978891373e-03
1.788595782109804288e+18,1.788595762919111000e+15,8.612862788140773773e-03,-2.100678160786628723e-02,-2.996346235275268555e+00,3.628868144005537033e-03,2.089023031294345856e-02,6.116603501141071320e-03
1.788595782203886848e+18,1.788595762943111000e+15,9.123455733060836792e-03,-2.114489488303661346e-02,-2.996607542037963867e+00,2.294270554557442665e-03,2.076292224228382111e-02,6.564931478351354599e-03
1.788595782215375872e+18,1.788595762959111000e+15,9.444964118301868439e-03,-2.123724855482578278e-02,-2.996753215789794922e+00,1.476074103266000748e-03,2.053283900022506714e-02,6.809841841459274292e-03
1.788595782290160128e+18,1.788595762983111000e+15,9.891307912766933441e-03,-2.137357182800769806e-02,-2.996916294097900391e+00,1.612156047485768795e-04,2.039706334471702576e-02,7.191813550889492035e-03
1.788595782382030848e+18,1.788595762999111000e+15,1.016253232955932617e-02,-2.144813723862171173e-02,-2.996997117996215820e+00,-6.421081488952040672e-04,2.049109712243080139e-02,7.495282683521509171e-03
1.788595782401132800e+18,1.788595763023111000e+15,1.059337612241506577e-02,-2.160707674920558929e-02,-2.997068643569946289e+00,-1.894922461360692978e-03,2.053566090762615204e-02,7.991103455424308777e-03
1.788595782477452544e+18,1.788595763039111000e+15,1.087095122784376144e-02,-2.169978618621826172e-02,-2.997090101242065430e+00,-2.638007281348109245e-03,2.055122330784797668e-02,8.296070620417594910e-03
1.788595782559252480e+18,1.788595763063111000e+15,1.127123553305864334e-02,-2.181921899318695068e-02,-2.997094631195068359e+00,-3.837405471131205559e-03,2.053968608379364014e-02,8.481986820697784424e-03
1.788595782578497024e+18,1.788595763079111000e+15,1.151165086776018143e-02,-2.190737612545490265e-02,-2.997133493423461914e+00,-4.685149062424898148e-03,2.064947783946990967e-02,8.519435301423072815e-03
1.788595782658130432e+18,1.788595763103111000e+15,1.183441653847694397e-02,-2.201946452260017395e-02,-2.997176885604858398e+00,-5.922378040850162506e-03,2.077774703502655029e-02,8.682200685143470764e-03
1.788595782678255616e+18,1.788595763119111000e+15,1.202519051730632782e-02,-2.209256030619144440e-02,-2.997197151184082031e+00,-6.702640559524297714e-03,2.084253542125225067e-02,8.781613782048225403e-03
1.788595782780113408e+18,1.788595763143111000e+15,1.227092184126377106e-02,-2.216972410678863525e-02,-2.997228622436523438e+00,-7.828699424862861633e-03,2.092310227453708649e-02,8.727064356207847595e-03
1.788595782854680576e+18,1.788595763159111000e+15,1.240982487797737122e-02,-2.219835296273231506e-02,-2.997246026992797852e+00,-8.609043434262275696e-03,2.102369442582130432e-02,8.762472309172153473e-03
1.788595782874156800e+18,1.788595763183111000e+15,1.255055051296949387e-02,-2.221620082855224609e-02,-2.997243165969848633e+00,-9.822757914662361145e-03,2.118106745183467865e-02,9.039220400154590607e-03
1.788595782951777280e+18,1.788595763199111000e+15,1.260904874652624130e-02,-2.220606990158557892e-02,-2.997225761413574219e+00,-1.063747890293598175e-02,2.132209204137325287e-02,9.048204869031906128e-03
1.788595782971541248e+18,1.788595763223111000e+15,1.262418180704116821e-02,-2.217748761177062988e-02,-2.997167587280273438e+00,-1.192865148186683655e-02,2.149740979075431824e-02,9.188973344862461090e-03
1.788595783050121216e+18,1.788595763239111000e+15,1.261056493967771530e-02,-2.215347252786159515e-02,-2.997107982635498047e+00,-1.269388664513826370e-02,2.154752239584922791e-02,9.259553626179695129e-03
1.788595783126350080e+18,1.788595763263111000e+15,1.255528908222913742e-02,-2.210767380893230438e-02,-2.997005701065063477e+00,-1.381192728877067566e-02,2.181347832083702087e-02,9.230664931237697601e-03
1.788595783146469120e+18,1.788595763279111000e+15,1.252468954771757126e-02,-2.211975120007991791e-02,-2.996943950653076172e+00,-1.463909726589918137e-02,2.195480652153491974e-02,9.295434691011905670e-03
1.788595783220155392e+18,1.788595763303111000e+15,1.246905606240034103e-02,-2.212736196815967560e-02,-2.996832847595214844e+00,-1.576128974556922913e-02,2.221505343914031982e-02,9.284067898988723755e-03
1.788595783239771904e+18,1.788595763319111000e+15,1.244149822741746902e-02,-2.214384824037551880e-02,-2.996741294860839844e+00,-1.645908877253532410e-02,2.239168621599674225e-02,9.293467737734317780e-03
1.788595783315286016e+18,1.788595763343111000e+15,1.240989193320274353e-02,-2.214710228145122528e-02,-2.996576547622680664e+00,-1.752482354640960693e-02,2.234350331127643585e-02,9.220037609338760376e-03
1.788595783387376128e+18,1.788595763359111000e+15,1.237861160188913345e-02,-2.213030867278575897e-02,-2.996456384658813477e+00,-1.818349584937095642e-02,2.238378860056400299e-02,9.202907793223857880e-03
1.788595783408619520e+18,1.788595763383111000e+15,1.231641229242086411e-02,-2.210780233144760132e-02,-2.996242284774780273e+00,-1.924056001007556915e-02,2.239240705966949463e-02,9.122466668486595154e-03
1.788595783494132992e+18,1.788595763399111000e+15,1.227413211017847061e-02,-2.208627201616764069e-02,-2.996098041534423828e+00,-1.998414658010005951e-02,2.239160239696502686e-02,9.074534289538860321e-03
1.788595783513464576e+18,1.788595763423111000e+15,1.220679283142089844e-02,-2.204223722219467163e-02,-2.995876312255859375e+00,-2.096159756183624268e-02,2.248250134289264679e-02,9.075564332306385040e-03
1.788595783588586240e+18,1.788595763439111000e+15,1.215982530266046524e-02,-2.199932374060153961e-02,-2.995728969573974609e+00,-2.156229130923748016e-02,2.254830300807952881e-02,9.025801904499530792e-03
1.788595783671854592e+18,1.788595763463111000e+15,1.208299491554498672e-02,-2.191298082470893860e-02,-2.995511770248413086e+00,-2.239380404353141785e-02,2.260019257664680481e-02,8.890754543244838715e-03
1.788595783691966720e+18,1.788595763479111000e+15,1.201974134892225266e-02,-2.184529975056648254e-02,-2.995386362075805664e+00,-2.286829054355621338e-02,2.269848063588142395e-02,8.784927427768707275e-03
1.788595783777230592e+18,1.788595763503111000e+15,1.188728027045726776e-02,-2.172724530100822449e-02,-2.995198488235473633e+00,-2.372483164072036743e-02,2.278913930058479309e-02,8.628196083009243011e-03
1.788595783797073408e+18,1.788595763519111000e+15,1.177507545799016953e-02,-2.164683490991592407e-02,-2.995058298110961914e+00,-2.427659370005130768e-02,2.294065058231353760e-02,8.554785512387752533e-03
1.788595783873685760e+18,1.788595763543111000e+15,1.158299017697572708e-02,-2.151575312018394470e-02,-2.994849205017089844e+00,-2.509606629610061646e-02,2.307170256972312927e-02,8.382334373891353607e-03
1.788595783953297152e+18,1.788595763559111000e+15,1.143395900726318359e-02,-2.141527831554412842e-02,-2.994718790054321289e+00,-2.565536648035049438e-02,2.306297048926353455e-02,8.178109303116798401e-03
1.788595783972418816e+18,1.788595763583111000e+15,1.119153760373592377e-02,-2.126280590891838074e-02,-2.994569301605224609e+00,-2.645299397408962250e-02,2.314300462603569031e-02,7.859537377953529358e-03
1.788595784059312896e+18,1.788595763599111000e+15,1.103318575769662857e-02,-2.114613912999629974e-02,-2.994485616683959961e+00,-2.694552950561046600e-02,2.317851036787033081e-02,7.605749648064374924e-03
1.788595784078896640e+18,1.788595784073695000e+15,1.079974975436925888e-02,-2.094951644539833069e-02,-2.994364261627197266e+00,-2.761274948716163635e-02,2.323815040290355682e-02,7.052708417177200317e-03
1.788595784162166784e+18,1.788595784121816000e+15,1.066636666655540466e-02,-2.078738622367382050e-02,-2.994302511215209961e+00,-2.806560508906841278e-02,2.338519878685474396e-02,6.825623102486133575e-03
1.788595784243808000e+18,1.788595784181186000e+15,1.045782119035720825e-02,-2.051958255469799042e-02,-2.994236230850219727e+00,-2.859839983284473419e-02,2.341960370540618896e-02,6.410066969692707062e-03
1.788595784263096320e+18,1.788595784248534000e+15,1.033072173595428467e-02,-2.032336778938770294e-02,-2.994189262390136719e+00,-2.903330512344837189e-02,2.352619543671607971e-02,6.322287023067474365e-03
1.788595784363490048e+18,1.788595784326420000e+15,1.011595781892538071e-02,-1.998742483556270599e-02,-2.994131803512573242e+00,-2.952446974813938141e-02,2.368510328233242035e-02,6.195876747369766235e-03
1.788595784434742784e+18,1.788595784395214000e+15,9.888339787721633911e-03,-1.959336362779140472e-02,-2.994102478027343750e+00,-2.999247796833515167e-02,2.376893348991870880e-02,7.546783890575170517e-03
1.788595784450362624e+18,1.788595784457414000e+15,9.770283475518226624e-03,-1.928526535630226135e-02,-2.994058132171630859e+00,-3.018969483673572540e-02,2.388290129601955414e-02,1.013873238116502762e-02
1.788595784530059264e+18,1.788595784505098000e+15,9.632019326090812683e-03,-1.896945014595985413e-02,-2.993954896926879883e+00,-3.044927306473255157e-02,2.402997203171253204e-02,1.420202199369668961e-02
1.788595784549030400e+18,1.788595784566039000e+15,9.440132416784763336e-03,-1.842650771141052246e-02,-2.993610858917236328e+00,-3.070281445980072021e-02,2.426023967564105988e-02,2.341324836015701294e-02
1.788595784645568000e+18,1.788595784619149000e+15,9.317598305642604828e-03,-1.806164905428886414e-02,-2.993209838867187500e+00,-3.081236220896244049e-02,2.439867332577705383e-02,3.161238878965377808e-02
1.788595784717006336e+18,1.788595784678688000e+15,9.140040725469589233e-03,-1.750777103006839752e-02,-2.992299079895019531e+00,-3.098461218178272247e-02,2.464303001761436462e-02,4.676429554820060730e-02
1.788595784736750848e+18,1.788595784736387000e+15,9.024868719279766083e-03,-1.712701469659805298e-02,-2.991400003433227539e+00,-3.101518005132675171e-02,2.472914382815361023e-02,5.884252488613128662e-02
1.788595784818618880e+18,1.788595784797671000e+15,8.844951167702674866e-03,-1.654416136443614960e-02,-2.989635467529296875e+00,-3.104712814092636108e-02,2.471868321299552917e-02,7.954757660627365112e-02
1.788595784838223360e+18,1.788595784849017000e+15,8.736276067793369293e-03,-1.614345237612724304e-02,-2.988171100616455078e+00,-3.098470717668533325e-02,2.479061298072338104e-02,9.509418904781341553e-02
1.788595784915640064e+18,1.788595784907484000e+15,8.552657440304756165e-03,-1.552519667893648148e-02,-2.985418319702148438e+00,-3.094442375004291534e-02,2.485142089426517487e-02,1.208809167146682739e-01
1.788595784992892672e+18,1.788595784955002000e+15,8.414688520133495331e-03,-1.510758604854345322e-02,-2.983217716217041016e+00,-3.081949241459369659e-02,2.478023990988731384e-02,1.396185308694839478e-01
1.788595785012155904e+18,1.788595785016790000e+15,8.203881792724132538e-03,-1.448402646929025650e-02,-2.979248046875000000e+00,-3.064910694956779480e-02,2.463671192526817322e-02,1.697119027376174927e-01
1.788595785085933312e+18,1.788595785066159000e+15,8.046446368098258972e-03,-1.406802795827388763e-02,-2.976192951202392578e+00,-3.050819970667362213e-02,2.447831444442272186e-02,1.913609951734542847e-01
1.788595785107178752e+18,1.788595785121404000e+15,7.791918702423572540e-03,-1.344164274632930756e-02,-2.970841407775878906e+00,-3.033591620624065399e-02,2.431161701679229736e-02,2.258231490850448608e-01
1.788595785180441856e+18,1.788595785170121000e+15,7.614362984895706177e-03,-1.301046367734670639e-02,-2.966754436492919922e+00,-3.017062321305274963e-02,2.416908927261829376e-02,2.501964867115020752e-01
1.788595785257356032e+18,1.788595785226886000e+15,7.333829998970031738e-03,-1.234546117484569550e-02,-2.959819078445434570e+00,-3.012551926076412201e-02,2.394624054431915283e-02,2.884925603866577148e-01
